2.7435896029999999e+03	7.1516000000000002e-01
2.7450431380000000e+03	7.1448999999999996e-01
2.7464982150000001e+03	7.1384999999999998e-01
2.7479472830000000e+03	7.1340999999999999e-01
2.7494054409999999e+03	7.1336999999999995e-01
2.7508651470000000e+03	7.1367999999999998e-01
2.7523264039999999e+03	7.1408000000000005e-01
2.7537892139999999e+03	7.1445000000000003e-01
2.7552535800000001e+03	7.1474000000000004e-01
2.7567119039999998e+03	7.1477000000000002e-01
2.7581793809999999e+03	7.1453999999999995e-01
2.7596484209999999e+03	7.1426999999999996e-01
2.7611190259999998e+03	7.1409999999999996e-01
2.7625911999999998e+03	7.1401999999999999e-01
2.7640649440000002e+03	7.1403000000000005e-01
2.7655326140000002e+03	7.1411999999999998e-01
2.7670094989999998e+03	7.1418999999999999e-01
2.7684879630000000e+03	7.1414000000000000e-01
2.7699680069999999e+03	7.1394999999999997e-01
2.7714496340000001e+03	7.1367000000000003e-01
2.7729328479999999e+03	7.1330000000000005e-01
2.7744176499999999e+03	7.1287999999999996e-01
2.7758963370000001e+03	7.1253000000000000e-01
2.7773843149999998e+03	7.1228999999999998e-01
2.7788738890000000e+03	7.1211999999999998e-01
2.7803650619999999e+03	7.1209999999999996e-01
2.7818578360000001e+03	7.1221999999999996e-01
2.7833522140000000e+03	7.1235999999999999e-01
2.7848481980000001e+03	7.1247000000000005e-01
2.7863380269999998e+03	7.1257000000000004e-01
2.7878372239999999e+03	7.1257000000000004e-01
2.7893380339999999e+03	7.1235000000000004e-01
2.7908404620000001e+03	7.1204000000000001e-01
2.7923445080000001e+03	7.1174000000000004e-01
2.7938501769999998e+03	7.1145999999999998e-01
2.7953574699999999e+03	7.1128999999999998e-01
2.7968585680000001e+03	7.1135999999999999e-01
2.7983691100000001e+03	7.1162000000000003e-01
2.7998812849999999e+03	7.1196000000000004e-01
2.8013950949999999e+03	7.1231999999999995e-01
2.8029105420000001e+03	7.1265000000000001e-01
2.8044276300000001e+03	7.1275999999999995e-01
2.8059463620000001e+03	7.1260999999999997e-01
2.8074588570000001e+03	7.1233000000000002e-01
2.8089808739999999e+03	7.1201999999999999e-01
2.8105045420000001e+03	7.1170999999999995e-01
2.8120298640000001e+03	7.1152000000000004e-01
2.8135568420000000e+03	7.1155000000000002e-01
2.8150854800000002e+03	7.1170000000000000e-01
2.8166078470000002e+03	7.1187000000000000e-01
2.8181398020000001e+03	7.1203000000000005e-01
2.8196734250000000e+03	7.1216000000000002e-01
2.8212087190000002e+03	7.1216000000000002e-01
2.8227456849999999e+03	7.1204000000000001e-01
2.8242843260000000e+03	7.1187000000000000e-01
2.8258246460000000e+03	7.1172000000000002e-01
2.8273586529999998e+03	7.1160999999999996e-01
2.8289023290000000e+03	7.1157999999999999e-01
2.8304476920000002e+03	7.1165000000000000e-01
2.8319947440000001e+03	7.1179999999999999e-01
2.8335434879999998e+03	7.1196999999999999e-01
2.8350939269999999e+03	7.1211000000000002e-01
2.8366460630000001e+03	7.1218999999999999e-01
2.8381918449999998e+03	7.1218000000000004e-01
2.8397473759999998e+03	7.1206000000000003e-01
2.8413046129999998e+03	7.1189000000000002e-01
2.8428635599999998e+03	7.1174999999999999e-01
2.8444242170000002e+03	7.1167000000000002e-01
2.8459865900000000e+03	7.1165999999999996e-01
2.8475425710000000e+03	7.1172999999999997e-01
2.8491083720000001e+03	7.1189000000000002e-01
2.8506758949999999e+03	7.1206000000000003e-01
2.8522451449999999e+03	7.1220000000000006e-01
2.8538161230000001e+03	7.1233000000000002e-01
2.8553888330000000e+03	7.1240000000000003e-01
2.8569551139999999e+03	7.1236999999999995e-01
2.8585312869999998e+03	7.1228999999999998e-01
2.8601091990000000e+03	7.1221999999999996e-01
2.8616888540000000e+03	7.1216000000000002e-01
2.8632702549999999e+03	7.1214999999999995e-01
2.8648534049999998e+03	7.1221999999999996e-01
2.8664383069999999e+03	7.1235999999999999e-01
2.8680167379999998e+03	7.1250000000000002e-01
2.8696051419999999e+03	7.1262999999999999e-01
2.8711953070000000e+03	7.1272999999999997e-01
2.8727872360000001e+03	7.1279999999999999e-01
2.8743809299999998e+03	7.1279999999999999e-01
