# Spectrum of GJ486 at 1 AU (SPHINX)
# WL(nm)	Flux(ergs/cm**2/s/nm)
3.001673e+03	8.949150e-01
3.013680e+03	8.926501e-01
3.025735e+03	8.508748e-01
3.037838e+03	8.858450e-01
3.049989e+03	8.441304e-01
3.062189e+03	8.608656e-01
3.074438e+03	8.380010e-01
3.086736e+03	8.272398e-01
3.099083e+03	8.341325e-01
3.111479e+03	8.092964e-01
3.123925e+03	8.159990e-01
3.136421e+03	8.034182e-01
3.148966e+03	7.982225e-01
3.161562e+03	7.942663e-01
3.174208e+03	7.775975e-01
3.186905e+03	7.904455e-01
3.199653e+03	7.586005e-01
3.212451e+03	7.828579e-01
3.225301e+03	7.646694e-01
3.238202e+03	7.585968e-01
3.251155e+03	7.570783e-01
3.264160e+03	7.505481e-01
3.277216e+03	7.439358e-01
3.290325e+03	7.385294e-01
3.303487e+03	7.384067e-01
3.316701e+03	7.261495e-01
3.329967e+03	7.338838e-01
3.343287e+03	7.139866e-01
3.356660e+03	7.157718e-01
3.370087e+03	7.107294e-01
3.383567e+03	7.014645e-01
3.397102e+03	7.001260e-01
3.410690e+03	6.889675e-01
3.424333e+03	6.884267e-01
3.438030e+03	6.816036e-01
3.451782e+03	6.754522e-01
3.465589e+03	6.712909e-01
3.479452e+03	6.643214e-01
3.493370e+03	6.535106e-01
3.507343e+03	6.568201e-01
3.521372e+03	6.415526e-01
3.535458e+03	6.397809e-01
3.549600e+03	6.338158e-01
3.563798e+03	6.261144e-01
3.578053e+03	6.208360e-01
3.592366e+03	6.155114e-01
3.606735e+03	6.085570e-01
3.621162e+03	6.013998e-01
3.635647e+03	5.954762e-01
3.650189e+03	5.900447e-01
3.664790e+03	5.835985e-01
3.679449e+03	5.759861e-01
3.694167e+03	5.702794e-01
3.708944e+03	5.668832e-01
3.723779e+03	5.601181e-01
3.738674e+03	5.514685e-01
3.753629e+03	5.494403e-01
3.768644e+03	5.404312e-01
3.783718e+03	5.373783e-01
3.798853e+03	5.298790e-01
3.814049e+03	5.241983e-01
3.829305e+03	5.143008e-01
3.844622e+03	5.109471e-01
3.860000e+03	5.059559e-01
3.875440e+03	4.980001e-01
3.890942e+03	4.911651e-01
3.906506e+03	4.853720e-01
3.922132e+03	4.794075e-01
3.937821e+03	4.723712e-01
3.953572e+03	4.642576e-01
3.969386e+03	4.580614e-01
3.985264e+03	4.481537e-01
4.001205e+03	4.431479e-01
4.017209e+03	4.377505e-01
4.033278e+03	4.288137e-01
4.049411e+03	4.204436e-01
4.065609e+03	4.150321e-01
4.081872e+03	4.035200e-01
4.098199e+03	4.015423e-01
4.114592e+03	3.942270e-01
4.131050e+03	3.881130e-01
4.147574e+03	3.849564e-01
4.164165e+03	3.746331e-01
4.180821e+03	3.719110e-01
4.197545e+03	3.672609e-01
4.214335e+03	3.593339e-01
4.231192e+03	3.595086e-01
4.248117e+03	3.476590e-01
4.265109e+03	3.440339e-01
4.282170e+03	3.414596e-01
4.299298e+03	3.199408e-01
4.316496e+03	3.152567e-01
4.333762e+03	3.086316e-01
4.351097e+03	2.979388e-01
4.368501e+03	2.879500e-01
4.385975e+03	2.819650e-01
4.403519e+03	2.749491e-01
4.421133e+03	2.682882e-01
4.438818e+03	2.614483e-01
4.456573e+03	2.580672e-01
4.474399e+03	2.495872e-01
4.492297e+03	2.473606e-01
4.510266e+03	2.449671e-01
4.528307e+03	2.381027e-01
4.546420e+03	2.362748e-01
4.564606e+03	2.306871e-01
4.582864e+03	2.305554e-01
4.601196e+03	2.263510e-01
4.619601e+03	2.256571e-01
4.638079e+03	2.218301e-01
4.656631e+03	2.233961e-01
4.675258e+03	2.171981e-01
4.693959e+03	2.167235e-01
4.712735e+03	2.128878e-01
4.731586e+03	2.124060e-01
4.750512e+03	2.081644e-01
4.769514e+03	2.030566e-01
4.788592e+03	2.005052e-01
4.807746e+03	1.986678e-01
4.826977e+03	1.964973e-01
4.846285e+03	1.932946e-01
4.865670e+03	1.906764e-01
4.885133e+03	1.868423e-01
4.904674e+03	1.835096e-01
4.924292e+03	1.811411e-01
4.943990e+03	1.781033e-01
4.963766e+03	1.723851e-01
4.983621e+03	1.756807e-01
5.003555e+03	1.685416e-01
5.023569e+03	1.644766e-01
5.043664e+03	1.666614e-01
5.063838e+03	1.630438e-01
5.084094e+03	1.583500e-01
5.104430e+03	1.587247e-01
5.124848e+03	1.554319e-01
5.145347e+03	1.557537e-01
5.165928e+03	1.488818e-01
5.186592e+03	1.517639e-01
5.207339e+03	1.457902e-01
5.228168e+03	1.467161e-01
5.249081e+03	1.416498e-01
5.270077e+03	1.424952e-01
5.291157e+03	1.386681e-01
5.312322e+03	1.390218e-01
5.333571e+03	1.372509e-01
5.354905e+03	1.344956e-01
5.376325e+03	1.329412e-01
5.397830e+03	1.325602e-01
5.419422e+03	1.271861e-01
5.441099e+03	1.292153e-01
5.462864e+03	1.258230e-01
5.484715e+03	1.248990e-01
5.506654e+03	1.238844e-01
5.528681e+03	1.211661e-01
5.550795e+03	1.192966e-01
5.572999e+03	1.176179e-01
5.595291e+03	1.184607e-01
5.617672e+03	1.153004e-01
5.640142e+03	1.147578e-01
5.662703e+03	1.129262e-01
5.685354e+03	1.097396e-01
5.708095e+03	1.097297e-01
5.730928e+03	1.066076e-01
5.753851e+03	1.084200e-01
5.776867e+03	1.051853e-01
5.799974e+03	1.053091e-01
5.823174e+03	1.015296e-01
5.846467e+03	1.006356e-01
5.869853e+03	1.004915e-01
5.893332e+03	9.857623e-02
5.916905e+03	9.885365e-02
5.940573e+03	9.597511e-02
5.964335e+03	9.545021e-02
5.988193e+03	9.439138e-02
6.012145e+03	9.423276e-02
6.036194e+03	9.053324e-02
6.060339e+03	9.107132e-02
6.084580e+03	9.104603e-02
6.108918e+03	8.763880e-02
6.133354e+03	8.943311e-02
6.157888e+03	8.744170e-02
6.182519e+03	8.528321e-02
6.207249e+03	8.500357e-02
6.232078e+03	8.412798e-02
6.257006e+03	8.223010e-02
6.282034e+03	8.132494e-02
6.307163e+03	8.021522e-02
6.332391e+03	7.911148e-02
6.357721e+03	7.743939e-02
6.383152e+03	7.555440e-02
6.408684e+03	7.349967e-02
6.434319e+03	7.285002e-02
6.460056e+03	6.883465e-02
6.485897e+03	6.555829e-02
6.511840e+03	6.529174e-02
6.537887e+03	6.347262e-02
6.564039e+03	6.142531e-02
6.590295e+03	5.975395e-02
6.616656e+03	5.924267e-02
6.643123e+03	5.767077e-02
6.669695e+03	5.709636e-02
6.696374e+03	5.596972e-02
6.723160e+03	5.590468e-02
6.750052e+03	5.535797e-02
6.777053e+03	5.289495e-02
6.804161e+03	5.294335e-02
6.831377e+03	5.173699e-02
6.858703e+03	5.216322e-02
6.886138e+03	5.120987e-02
6.913682e+03	5.001397e-02
6.941337e+03	4.958147e-02
6.969102e+03	4.918897e-02
6.996979e+03	4.878200e-02
7.024967e+03	4.785962e-02
7.053067e+03	4.722199e-02
7.081279e+03	4.639023e-02
7.109604e+03	4.516004e-02
7.138042e+03	4.547161e-02
7.166595e+03	4.507076e-02
7.195261e+03	4.406507e-02
7.224042e+03	4.321928e-02
7.252938e+03	4.268056e-02
7.281950e+03	4.250011e-02
7.311078e+03	4.196944e-02
7.340322e+03	4.089821e-02
7.369683e+03	4.024033e-02
7.399162e+03	4.067754e-02
7.428759e+03	3.893801e-02
7.458474e+03	3.927046e-02
7.488308e+03	3.862017e-02
7.518261e+03	3.776752e-02
7.548334e+03	3.786737e-02
7.578527e+03	3.647272e-02
7.608841e+03	3.539788e-02
7.639277e+03	3.574123e-02
7.669834e+03	3.477450e-02
7.700513e+03	3.482344e-02
7.731315e+03	3.392184e-02
7.762240e+03	3.323237e-02
7.793289e+03	3.298052e-02
7.824463e+03	3.302566e-02
7.855760e+03	3.222789e-02
7.887183e+03	3.085339e-02
7.918732e+03	3.120171e-02
7.950407e+03	3.057199e-02
7.982209e+03	2.958118e-02
8.014138e+03	2.995719e-02
8.046194e+03	2.889147e-02
8.078379e+03	2.864662e-02
8.110692e+03	2.786651e-02
8.143135e+03	2.778475e-02
8.175708e+03	2.760852e-02
8.208411e+03	2.664051e-02
8.241244e+03	2.681935e-02
8.274209e+03	2.581441e-02
8.307306e+03	2.591389e-02
8.340535e+03	2.523811e-02
8.373897e+03	2.456068e-02
8.407393e+03	2.502659e-02
8.441023e+03	2.411838e-02
8.474787e+03	2.423754e-02
8.508686e+03	2.350626e-02
8.542721e+03	2.344400e-02
8.576891e+03	2.292766e-02
8.611199e+03	2.292278e-02
8.645644e+03	2.273323e-02
8.680226e+03	2.221040e-02
8.714947e+03	2.201516e-02
8.749807e+03	2.123307e-02
8.784806e+03	2.142182e-02
8.819946e+03	2.102206e-02
8.855225e+03	2.060280e-02
8.890646e+03	2.076147e-02
8.926209e+03	2.047077e-02
8.961914e+03	1.980853e-02
8.997761e+03	1.984025e-02
9.033752e+03	1.960962e-02
9.069887e+03	1.936164e-02
9.106167e+03	1.895322e-02
9.142592e+03	1.884688e-02
9.179162e+03	1.857798e-02
9.215879e+03	1.826282e-02
9.252742e+03	1.782731e-02
9.289753e+03	1.777806e-02
9.326912e+03	1.740756e-02
9.364220e+03	1.753361e-02
9.401677e+03	1.689181e-02
9.439283e+03	1.664536e-02
9.477040e+03	1.655833e-02
9.514949e+03	1.630412e-02
9.553008e+03	1.629259e-02
9.591220e+03	1.576051e-02
9.629585e+03	1.553603e-02
9.668104e+03	1.534938e-02
9.706776e+03	1.512206e-02
9.745603e+03	1.502907e-02
9.784586e+03	1.487012e-02
9.823724e+03	1.452915e-02
9.863019e+03	1.433187e-02
9.902471e+03	1.360110e-02
9.942081e+03	1.387303e-02
9.981849e+03	1.356752e-02
1.002178e+04	1.347765e-02
1.006186e+04	1.311785e-02
1.010211e+04	1.280070e-02
1.014252e+04	1.277672e-02
1.018309e+04	1.264953e-02
1.022382e+04	1.231640e-02
1.026472e+04	1.212781e-02
1.030578e+04	1.190381e-02
1.034700e+04	1.172305e-02
1.038839e+04	1.149975e-02
1.042994e+04	1.133301e-02
1.047166e+04	1.111142e-02
1.051355e+04	1.099457e-02
1.055560e+04	1.075219e-02
1.059782e+04	1.056997e-02
1.064022e+04	1.054138e-02
1.068278e+04	1.038641e-02
1.072551e+04	9.994986e-03
1.076841e+04	9.894817e-03
1.081148e+04	9.789363e-03
1.085473e+04	9.924260e-03
1.089815e+04	9.292769e-03
1.094174e+04	9.371661e-03
1.098551e+04	8.991998e-03
1.102945e+04	8.943674e-03
1.107357e+04	8.854779e-03
1.111786e+04	8.674688e-03
1.116233e+04	8.571324e-03
1.120698e+04	8.343455e-03
1.125181e+04	8.313319e-03
1.129682e+04	8.123834e-03
1.134200e+04	8.043881e-03
1.138737e+04	7.934337e-03
1.143292e+04	7.727836e-03
1.147865e+04	7.685817e-03
1.152457e+04	7.468631e-03
1.157067e+04	7.337253e-03
1.161695e+04	7.214953e-03
1.166342e+04	7.235131e-03
1.171007e+04	7.004804e-03
1.175691e+04	6.771589e-03
1.180394e+04	6.787401e-03
1.185115e+04	6.633855e-03
1.189856e+04	6.613699e-03
1.194615e+04	6.527882e-03
1.199394e+04	6.417026e-03
1.204191e+04	6.331409e-03
1.209008e+04	6.161439e-03
1.213844e+04	6.047481e-03
1.218700e+04	6.057145e-03
1.223574e+04	5.900964e-03
1.228469e+04	5.940617e-03
1.233382e+04	5.674068e-03
1.238316e+04	5.675798e-03
1.243269e+04	5.392274e-03
1.248242e+04	5.509233e-03
1.253235e+04	5.311185e-03
1.258248e+04	5.326565e-03
1.263281e+04	5.229895e-03
1.268334e+04	5.104315e-03
1.273408e+04	5.180104e-03
1.278501e+04	4.899801e-03
1.283615e+04	4.818274e-03
1.288750e+04	4.896225e-03
1.293905e+04	4.660605e-03
1.299080e+04	4.704132e-03
1.304277e+04	4.563212e-03
1.309494e+04	4.551417e-03
1.314732e+04	4.452641e-03
1.319991e+04	4.370645e-03
1.325271e+04	4.274214e-03
1.330572e+04	4.203670e-03
1.335894e+04	4.145858e-03
1.341238e+04	4.161495e-03
1.346603e+04	3.989213e-03
1.351989e+04	4.029863e-03
1.357397e+04	3.910217e-03
1.362827e+04	3.857606e-03
1.368278e+04	3.813480e-03
1.373751e+04	3.678963e-03
1.379246e+04	3.730184e-03
1.384763e+04	3.573563e-03
1.390302e+04	3.655327e-03
1.395863e+04	3.549245e-03
1.401447e+04	3.443340e-03
1.407052e+04	3.508568e-03
1.412681e+04	3.305010e-03
1.418331e+04	3.230960e-03
1.424005e+04	3.271781e-03
1.429701e+04	3.250382e-03
1.435420e+04	3.132476e-03
1.441161e+04	3.110653e-03
1.446926e+04	2.999866e-03
1.452714e+04	3.039945e-03
1.458524e+04	2.971648e-03
1.464359e+04	2.885634e-03
1.470216e+04	2.833834e-03
1.476097e+04	2.893068e-03
1.482001e+04	2.802508e-03
1.487929e+04	2.714370e-03
1.493881e+04	2.699510e-03
1.499856e+04	2.649044e-03
1.505856e+04	2.629621e-03
1.511879e+04	2.564859e-03
1.517927e+04	2.536468e-03
1.523999e+04	2.526879e-03
1.530095e+04	2.458545e-03
1.536215e+04	2.403014e-03
1.542360e+04	2.365725e-03
1.548529e+04	2.357778e-03
1.554723e+04	2.285329e-03
1.560942e+04	2.303524e-03
1.567186e+04	2.248386e-03
1.573455e+04	2.195988e-03
1.579749e+04	2.194609e-03
1.586068e+04	2.141238e-03
1.592412e+04	2.141384e-03
1.598781e+04	2.032263e-03
1.605177e+04	2.039887e-03
1.611597e+04	1.982631e-03
1.618044e+04	1.975074e-03
1.624516e+04	1.919310e-03
1.631014e+04	1.947135e-03
1.637538e+04	1.928406e-03
1.644088e+04	1.887817e-03
1.650665e+04	1.818103e-03
1.657267e+04	1.786237e-03
1.663896e+04	1.737482e-03
1.670552e+04	1.760638e-03
1.677234e+04	1.764107e-03
1.683943e+04	1.700000e-03
1.690679e+04	1.669470e-03
1.697441e+04	1.653788e-03
1.704231e+04	1.679840e-03
1.711048e+04	1.560619e-03
1.717892e+04	1.587297e-03
1.724764e+04	1.522007e-03
1.731663e+04	1.503146e-03
1.738590e+04	1.485369e-03
1.745544e+04	1.497785e-03
1.752526e+04	1.464271e-03
1.759536e+04	1.419771e-03
1.766574e+04	1.393631e-03
1.773641e+04	1.380687e-03
1.780735e+04	1.376396e-03
1.787858e+04	1.376122e-03
1.795010e+04	1.318819e-03
1.802190e+04	1.324727e-03
1.809398e+04	1.294631e-03
1.816636e+04	1.222090e-03
1.823903e+04	1.263967e-03
1.831198e+04	1.248941e-03
1.838523e+04	1.213651e-03
1.845877e+04	1.200161e-03
1.853261e+04	1.145865e-03
1.860674e+04	1.120800e-03
1.868116e+04	1.133143e-03
1.875589e+04	1.112315e-03
1.883091e+04	1.123088e-03
1.890623e+04	1.085265e-03
1.898186e+04	1.057013e-03
1.905779e+04	1.072717e-03
1.913402e+04	1.063693e-03
1.921055e+04	9.940070e-04
1.928740e+04	1.012849e-03
1.936455e+04	1.001682e-03
1.944200e+04	9.483747e-04
1.951977e+04	9.899419e-04
1.959785e+04	9.321082e-04
1.967624e+04	9.277954e-04
1.991080e+04	8.932404e-04
